 # Plot Location: x =    40.000000000000000     
 # Plot Time: t =    45.000000000000000     
 -10, -10,  5.872830E-15
  -9, -10,  1.022276E-13
  -8, -10,  1.317296E-12
  -7, -10,  1.256116E-11
  -6, -10,  8.861129E-11
  -5, -10,  4.623906E-10
  -4, -10,  1.784936E-09
  -3, -10,  5.098674E-09
  -2, -10,  1.078276E-08
  -1, -10,  1.689411E-08
   0, -10,  1.962566E-08
   1, -10,  1.690629E-08
   2, -10,  1.081508E-08
   3, -10,  5.138545E-09
   4, -10,  1.813523E-09
   5, -10,  4.754524E-10
   6, -10,  9.260049E-11
   7, -10,  1.339862E-11
   8, -10,  1.440339E-12
   9, -10,  1.150391E-13
  10, -10,  6.826864E-15
 -10,  -9,  1.005469E-13
  -9,  -9,  1.749353E-12
  -8,  -9,  2.252334E-11
  -7,  -9,  2.145159E-10
  -6,  -9,  1.510936E-09
  -5,  -9,  7.869975E-09
  -4,  -9,  3.032057E-08
  -3,  -9,  8.644716E-08
  -2,  -9,  1.825224E-07
  -1,  -9,  2.856149E-07
   0,  -9,  3.315086E-07
   1,  -9,  2.854405E-07
   2,  -9,  1.825342E-07
   3,  -9,  8.670324E-08
   4,  -9,  3.059294E-08
   5,  -9,  8.019058E-09
   6,  -9,  1.561558E-09
   7,  -9,  2.259125E-10
   8,  -9,  2.428201E-11
   9,  -9,  1.939133E-12
  10,  -9,  1.150606E-13
 -10,  -8,  1.277916E-12
  -9,  -8,  2.222440E-11
  -8,  -8,  2.859238E-10
  -7,  -8,  2.720024E-09
  -6,  -8,  1.912886E-08
  -5,  -8,  9.945268E-08
  -4,  -8,  3.824050E-07
  -3,  -8,  1.088232E-06
  -2,  -8,  2.294057E-06
  -1,  -8,  3.585621E-06
   0,  -8,  4.158510E-06
   1,  -8,  3.579119E-06
   2,  -8,  2.288063E-06
   3,  -8,  1.086556E-06
   4,  -8,  3.833110E-07
   5,  -8,  1.004570E-07
   6,  -8,  1.955919E-08
   7,  -8,  2.829276E-09
   8,  -8,  3.040646E-10
   9,  -8,  2.427935E-11
  10,  -8,  1.440474E-12
 -10,  -7,  1.205529E-11
  -9,  -7,  2.095880E-10
  -8,  -7,  2.694593E-09
  -7,  -7,  2.560605E-08
  -6,  -7,  1.798051E-07
  -5,  -7,  9.330941E-07
  -4,  -7,  3.580706E-06
  -3,  -7,  1.017089E-05
  -2,  -7,  2.140859E-05
  -1,  -7,  3.342598E-05
   0,  -7,  3.873940E-05
   1,  -7,  3.332959E-05
   2,  -7,  2.130104E-05
   3,  -7,  1.011325E-05
   4,  -7,  3.567082E-06
   5,  -7,  9.347111E-07
   6,  -7,  1.819666E-07
   7,  -7,  2.631874E-08
   8,  -7,  2.828188E-09
   9,  -7,  2.258052E-10
  10,  -7,  1.339546E-11
 -10,  -6,  8.439450E-11
  -9,  -6,  1.466981E-09
  -8,  -6,  1.885072E-08
  -7,  -6,  1.789635E-07
  -6,  -6,  1.254857E-06
  -5,  -6,  6.499864E-06
  -4,  -6,  2.489234E-05
  -3,  -6,  7.057542E-05
  -2,  -6,  1.483415E-04
  -1,  -6,  2.313868E-04
   0,  -6,  2.680032E-04
   1,  -6,  2.305031E-04
   2,  -6,  1.472797E-04
   3,  -6,  6.991185E-05
   4,  -6,  2.465510E-05
   5,  -6,  6.459741E-06
   6,  -6,  1.257421E-06
   7,  -6,  1.818485E-07
   8,  -6,  1.953942E-08
   9,  -6,  1.559905E-09
  10,  -6,  9.253011E-11
 -10,  -5,  4.383516E-10
  -9,  -5,  7.619871E-09
  -8,  -5,  9.789191E-08
  -7,  -5,  9.287036E-07
  -6,  -5,  6.503095E-06
  -5,  -5,  3.361921E-05
  -4,  -5,  1.284750E-04
  -3,  -5,  3.635766E-04
  -2,  -5,  7.631707E-04
  -1,  -5,  1.189395E-03
   0,  -5,  1.376888E-03
   1,  -5,  1.183904E-03
   2,  -5,  7.562994E-04
   3,  -5,  3.589488E-04
   4,  -5,  1.265704E-04
   5,  -5,  3.315837E-05
   6,  -5,  6.453826E-06
   7,  -5,  9.332740E-07
   8,  -5,  1.002712E-07
   9,  -5,  8.004411E-09
  10,  -5,  4.747683E-10
 -10,  -4,  1.688908E-09
  -9,  -4,  2.936816E-08
  -8,  -4,  3.773565E-07
  -7,  -4,  3.578820E-06
  -6,  -4,  2.502983E-05
  -5,  -4,  1.291291E-04
  -4,  -4,  4.923048E-04
