 # Plot Location: x =    39.500000000000000     
 # Plot Time: t =    40.000000000000000     
 -10, -10,  3.242495E-15
  -9, -10,  5.951257E-14
  -8, -10,  8.062284E-13
  -7, -10,  8.058121E-12
  -6, -10,  5.940387E-11
  -5, -10,  3.229817E-10
  -4, -10,  1.295403E-09
  -3, -10,  3.834017E-09
  -2, -10,  8.376925E-09
  -1, -10,  1.351255E-08
   0, -10,  1.608442E-08
   1, -10,  1.404021E-08
   2, -10,  9.052644E-09
   3, -10,  4.318441E-09
   4, -10,  1.525947E-09
   5, -10,  3.997299E-10
   6, -10,  7.767131E-11
   7, -10,  1.119974E-11
   8, -10,  1.198820E-12
   9, -10,  9.528315E-14
  10, -10,  5.624633E-15
 -10,  -9,  5.866374E-14
  -9,  -9,  1.077582E-12
  -8,  -9,  1.459948E-11
  -7,  -9,  1.457961E-10
  -6,  -9,  1.072702E-09
  -5,  -9,  5.814000E-09
  -4,  -9,  2.321839E-08
  -3,  -9,  6.835662E-08
  -2,  -9,  1.484555E-07
  -1,  -9,  2.379389E-07
   0,  -9,  2.814312E-07
   1,  -9,  2.444359E-07
   2,  -9,  1.569742E-07
   3,  -9,  7.464149E-08
   4,  -9,  2.630537E-08
   5,  -9,  6.875585E-09
   6,  -9,  1.333465E-09
   7,  -9,  1.919617E-10
   8,  -9,  2.051773E-11
   9,  -9,  1.628643E-12
  10,  -9,  9.602632E-14
 -10,  -8,  7.857033E-13
  -9,  -8,  1.444923E-11
  -8,  -8,  1.958425E-10
  -7,  -8,  1.954496E-09
  -6,  -8,  1.435225E-08
  -5,  -8,  7.752594E-08
  -4,  -8,  3.081436E-07
  -3,  -8,  9.019878E-07
  -2,  -8,  1.946495E-06
  -1,  -8,  3.099569E-06
   0,  -8,  3.643719E-06
   1,  -8,  3.150382E-06
   2,  -8,  2.015897E-06
   3,  -8,  9.558115E-07
   4,  -8,  3.360576E-07
   5,  -8,  8.766420E-08
   6,  -8,  1.697315E-08
   7,  -8,  2.439823E-09
   8,  -8,  2.604414E-10
   9,  -8,  2.064912E-11
  10,  -8,  1.216206E-12
 -10,  -7,  7.787436E-12
  -9,  -7,  1.434502E-10
  -8,  -7,  1.946055E-09
  -7,  -7,  1.941607E-08
  -6,  -7,  1.423095E-07
  -5,  -7,  7.658977E-07
  -4,  -7,  3.028205E-06
  -3,  -7,  8.807877E-06
  -2,  -7,  1.887942E-05
  -1,  -7,  2.986734E-05
   0,  -7,  3.490682E-05
   1,  -7,  3.005820E-05
   2,  -7,  1.917304E-05
   3,  -7,  9.067692E-06
   4,  -7,  3.181556E-06
   5,  -7,  8.285060E-07
   6,  -7,  1.601741E-07
   7,  -7,  2.299473E-08
   8,  -7,  2.451797E-09
   9,  -7,  1.941920E-10
  10,  -7,  1.142702E-11
 -10,  -6,  5.709217E-11
  -9,  -6,  1.054153E-09
  -8,  -6,  1.432463E-08
  -7,  -6,  1.429692E-07
  -6,  -6,  1.046155E-06
  -5,  -6,  5.607784E-06
  -4,  -6,  2.203829E-05
  -3,  -6,  6.364279E-05
  -2,  -6,  1.354335E-04
  -1,  -6,  2.128625E-04
   0,  -6,  2.474321E-04
   1,  -6,  2.123047E-04
   2,  -6,  1.350493E-04
   3,  -6,  6.373069E-05
   4,  -6,  2.232109E-05
   5,  -6,  5.803924E-06
   6,  -6,  1.120632E-06
   7,  -6,  1.606996E-07
   8,  -6,  1.711760E-08
   9,  -6,  1.354581E-09
  10,  -6,  7.964468E-11
 -10,  -5,  3.094035E-10
  -9,  -5,  5.731476E-09
  -8,  -5,  7.810017E-08
  -7,  -5,  7.805235E-07
  -6,  -5,  5.704186E-06
  -5,  -5,  3.044114E-05
  -4,  -5,  1.187870E-04
  -3,  -5,  3.402257E-04
  -2,  -5,  7.184066E-04
  -1,  -5,  1.121897E-03
   0,  -5,  1.297689E-03
   1,  -5,  1.110066E-03
   2,  -5,  7.044803E-04
   3,  -5,  3.318357E-04
   4,  -5,  1.160474E-04
   5,  -5,  3.013657E-05
   6,  -5,  5.812543E-06
   7,  -5,  8.327408E-07
   8,  -5,  8.862906E-08
   9,  -5,  7.008314E-09
  10,  -5,  4.117841E-10
