 # Plot Location: x =    44.500000000000000     
 # Plot Time: t =    40.000000000000000     
 -10, -10,  2.283258E-16
  -9, -10,  5.067594E-15
  -8, -10,  8.101562E-14
  -7, -10,  9.319871E-13
  -6, -10,  7.709498E-12
  -5, -10,  4.585769E-11
  -4, -10,  1.963470E-10
  -3, -10,  6.066546E-10
  -2, -10,  1.358370E-09
  -1, -10,  2.218630E-09
   0, -10,  2.669111E-09
   1, -10,  2.589763E-09
   2, -10,  1.878095E-09
   3, -10,  9.979299E-10
   4, -10,  3.861554E-10
   5, -10,  1.091142E-10
   6, -10,  2.261243E-11
   7, -10,  3.449439E-12
   8, -10,  3.883568E-13
   9, -10,  3.232793E-14
  10, -10,  1.992127E-15
 -10,  -9,  5.551905E-15
  -9,  -9,  1.241512E-13
  -8,  -9,  1.998354E-12
  -7,  -9,  2.311305E-11
  -6,  -9,  1.918074E-10
  -5,  -9,  1.141281E-09
  -4,  -9,  4.872226E-09
  -3,  -9,  1.496106E-08
  -2,  -9,  3.319815E-08
  -1,  -9,  5.360662E-08
   0,  -9,  6.361916E-08
   1,  -9,  5.912643E-08
   2,  -9,  4.080329E-08
   3,  -9,  2.068707E-08
   4,  -9,  7.693360E-09
   5,  -9,  2.104949E-09
   6,  -9,  4.251163E-10
   7,  -9,  6.353073E-11
   8,  -9,  7.036566E-12
   9,  -9,  5.781576E-13
  10,  -9,  3.525851E-14
 -10,  -8,  9.772559E-14
  -9,  -8,  2.205867E-12
  -8,  -8,  3.582005E-11
  -7,  -8,  4.172908E-10
  -6,  -8,  3.477956E-09
  -5,  -8,  2.070098E-08
  -4,  -8,  8.800097E-08
  -3,  -8,  2.679161E-07
  -2,  -8,  5.873465E-07
  -1,  -8,  9.345816E-07
   0,  -8,  1.090642E-06
   1,  -8,  9.739496E-07
   2,  -8,  6.434936E-07
   3,  -8,  3.132649E-07
   4,  -8,  1.125170E-07
   5,  -8,  2.991046E-08
   6,  -8,  5.900083E-09
   7,  -8,  8.650434E-10
   8,  -8,  9.434585E-11
