 # Plot Location: x =    49.500000000000000     
 # Plot Time: t =    40.000000000000000     
 -10, -10,  1.059833E-19
  -9, -10,  4.773893E-18
  -8, -10,  1.369227E-16
  -7, -10,  2.494228E-15
  -6, -10,  2.882341E-14
  -5, -10,  2.114011E-13
  -4, -10,  9.863742E-13
  -3, -10,  2.940991E-12
  -2, -10,  5.642624E-12
  -1, -10,  7.036287E-12
   0, -10,  5.784727E-12
   1, -10,  4.266571E-12
   2, -10,  5.961376E-12
   3, -10,  1.376409E-11
   4, -10,  1.516040E-11
   5, -10,  8.388800E-12
   6, -10,  2.738788E-12
   7, -10,  5.779606E-13
   8, -10,  8.288373E-14
   9, -10,  8.315105E-15
  10, -10,  5.940436E-16
 -10,  -9,  8.247170E-18
  -9,  -9,  3.754042E-16
  -8,  -9,  1.084256E-14
  -7,  -9,  1.981307E-13
  -6,  -9,  2.287582E-12
  -5,  -9,  1.669518E-11
  -4,  -9,  7.720509E-11
  -3,  -9,  2.272927E-10
  -2,  -9,  4.291593E-10
  -1,  -9,  5.252756E-10
   0,  -9,  4.231455E-10
   1,  -9,  2.823203E-10
   2,  -9,  2.509395E-10
   3,  -9,  3.642321E-10
   4,  -9,  3.342814E-10
   5,  -9,  1.696499E-10
   6,  -9,  5.269027E-11
   7,  -9,  1.076713E-11
   8,  -9,  1.510259E-12
   9,  -9,  1.491149E-13
  10,  -9,  1.052719E-14
 -10,  -8,  4.148007E-16
  -9,  -8,  1.906546E-14
  -8,  -8,  5.540406E-13
  -7,  -8,  1.014799E-11
  -6,  -8,  1.169850E-10
  -5,  -8,  8.490793E-10
  -4,  -8,  3.889358E-09
  -3,  -8,  1.129788E-08
  -2,  -8,  2.097140E-08
  -1,  -8,  2.515603E-08
   0,  -8,  1.981500E-08
   1,  -8,  1.217411E-08
   2,  -8,  7.914421E-09
   3,  -8,  7.425540E-09
   4,  -8,  5.542261E-09
   5,  -8,  2.555324E-09
   6,  -8,  7.524225E-10
   7,  -8,  1.487031E-10
   8,  -8,  2.039283E-11
   9,  -8,  1.981527E-12
  10,  -8,  1.382555E-13
 -10,  -7,  1.340302E-14
  -9,  -7,  6.213226E-13
  -8,  -7,  1.814837E-11
  -7,  -7,  3.329476E-10
  -6,  -7,  3.830594E-09
  -5,  -7,  2.764546E-08
  -4,  -7,  1.254426E-07
  -3,  -7,  3.595623E-07
  -2,  -7,  6.560784E-07
  -1,  -7,  7.709012E-07
   0,  -7,  5.931145E-07
   1,  -7,  3.401209E-07
   2,  -7,  1.781882E-07
   3,  -7,  1.154307E-07
   4,  -7,  6.899097E-08
   5,  -7,  2.861823E-08
   6,  -7,  7.962079E-09
   7,  -7,  1.520369E-09
   8,  -7,  2.038282E-10
   9,  -7,  1.949521E-11
  10,  -7,  1.344730E-12
 -10,  -6,  2.764403E-13
  -9,  -6,  1.290726E-11
  -8,  -6,  3.785627E-10
  -7,  -6,  6.952016E-09
  -6,  -6,  7.981115E-08
  -5,  -6,  5.728762E-07
  -4,  -6,  2.576433E-06
  -3,  -6,  7.292740E-06
  -2,  -6,  1.309063E-05
  -1,  -6,  1.507542E-05
   0,  -6,  1.133027E-05
   1,  -6,  6.132052E-06
   2,  -6,  2.761448E-06
   3,  -6,  1.338341E-06
   4,  -6,  6.414359E-07
   5,  -6,  2.376143E-07
   6,  -6,  6.229273E-08
   7,  -6,  1.148765E-08
   8,  -6,  1.506069E-09
   9,  -6,  1.418666E-10
  10,  -6,  9.679425E-12
 -10,  -5,  3.617232E-12
  -9,  -5,  1.698741E-10
  -8,  -5,  4.998106E-09
  -7,  -5,  9.183634E-08
  -6,  -5,  1.052076E-06
  -5,  -5,  7.514687E-06
  -4,  -5,  3.352923E-05
  -3,  -5,  9.384479E-05
  -2,  -5,  1.659701E-04
  -1,  -5,  1.876140E-04
   0,  -5,  1.379188E-04
   1,  -5,  7.113909E-05
