 # Plot Location: x =    44.500000000000000     
 # Plot Time: t =    40.000000000000000     
 -10, -10,  1.529769E-16
  -9, -10,  3.833723E-15
  -8, -10,  6.845617E-14
  -7, -10,  8.692814E-13
  -6, -10,  7.837305E-12
  -5, -10,  5.013112E-11
  -4, -10,  2.276649E-10
  -3, -10,  7.361341E-10
  -2, -10,  1.704205E-09
  -1, -10,  2.851495E-09
   0, -10,  3.501869E-09
   1, -10,  3.524290E-09
   2, -10,  2.653401E-09
   3, -10,  1.427176E-09
   4, -10,  5.487907E-10
   5, -10,  1.530547E-10
   6, -10,  3.128229E-11
   7, -10,  4.713901E-12
   8, -10,  5.254518E-13
   9, -10,  4.340359E-14
  10, -10,  2.659265E-15
 -10,  -9,  3.422694E-15
  -9,  -9,  8.664373E-14
  -8,  -9,  1.562298E-12
  -7,  -9,  2.000734E-11
  -6,  -9,  1.814839E-10
  -5,  -9,  1.164015E-09
  -4,  -9,  5.279581E-09
  -3,  -9,  1.698015E-08
  -2,  -9,  3.895567E-08
  -1,  -9,  6.438828E-08
   0,  -9,  7.788626E-08
   1,  -9,  7.481185E-08
   2,  -9,  5.332378E-08
   3,  -9,  2.739373E-08
   4,  -9,  1.018507E-08
   5,  -9,  2.772176E-09
   6,  -9,  5.565757E-10
   7,  -9,  8.276980E-11
   8,  -9,  9.135767E-12
   9,  -9,  7.490653E-13
  10,  -9,  4.563677E-14
 -10,  -8,  5.590517E-14
  -9,  -8,  1.433262E-12
  -8,  -8,  2.617250E-11
  -7,  -8,  3.389203E-10
  -6,  -8,  3.098427E-09
  -5,  -8,  1.993261E-08
  -4,  -8,  9.017122E-08
  -3,  -8,  2.876643E-07
  -2,  -8,  6.515935E-07
  -1,  -8,  1.059594E-06
   0,  -8,  1.257343E-06
   1,  -8,  1.154799E-06
   2,  -8,  7.836950E-07
   3,  -8,  3.866066E-07
   4,  -8,  1.394719E-07
   5,  -8,  3.712616E-08
   6,  -8,  7.331600E-09
   7,  -8,  1.076896E-09
   8,  -8,  1.177643E-10
   9,  -8,  9.588468E-12
  10,  -8,  5.810871E-13
 -10,  -7,  6.672866E-13
  -9,  -7,  1.739479E-11
  -8,  -7,  3.231246E-10
  -7,  -7,  4.247876E-09
  -6,  -7,  3.923191E-08
  -5,  -7,  2.531449E-07
  -4,  -7,  1.139360E-06
  -3,  -7,  3.589500E-06
  -2,  -7,  7.984368E-06
  -1,  -7,  1.270572E-05
   0,  -7,  1.472145E-05
   1,  -7,  1.295237E-05
